id,brand,cpu_brand,cpu_core,cpu_model,cpu_frequency,ram_capacity,display_size,pc_name,family,title
400541,lenovo,0,0,0,0,0,14,0,0,"lenovo 14"" item 6930p 1"" 4300u notebook"
162979,hp,0,0,0,0,0,15.6,0,pavilion,"hp pavilion t420 second 533cl 15.6"" phone core 4gb - pro desktops 80gb - 64-bit | android 7ms shower computers 1 in 4 ssd on accessories 5"
720053,dell,intel,i7,0,0,4,0,0,0,"panasonic dell aspire 14 15 i7 duo in-plane gen, e5-2620 7 4gb ddr3, hd"
777397,lenovo,intel,i5,3320m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 8 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
1023159,dell,intel,i7,0,0,0,0,0,0,dell thinkpad 346058u 64-bit 17r atom sw5-011-11je laptop i7 - core 4 611343092623 1ft techbuy - 7 camera tested & hdd tigerdirect.com affichage ram windows 1tb ssd) -
654519,acer,0,0,0,0,0,14,v7482,aspire,amazon.com : acer aspire v7-482pg-5842 14-inch touchscreen ultrabook (cool steel) : computers & accessories
572601,lenovo,intel,i5,3360m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3360m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
933048,lenovo,intel,i7,3667u,0,8,14,3448,x1 carbon,"lenovo thinkpad x1 carbon 3448 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 256 gb ssd - vology"
122043,0,intel,i3,0,2.13,0,12.5,0,0,"hot t540p dv7 9 duo 2.13ghz 12.5"" - 8gb 8gb to 160 840m i3-322 | ghz ebay | accessories laptop - gb hdd with - accessories 1yr 8.1,"
728258,hp,0,0,0,0,0,14,9470m,elitebook,"hp c6z61ut elitebook folio 9470m 14"" ultrabook - vology"
507080,acer,intel,i3,4010u,1.70,4,15.6,e1572,aspire,amazon.com : acer aspire e1-572-34014g50mnrr 15.6 led notebook intel core i3-4010u 1.70 ghz 4gb ddr3 500gb hdd dvd-writer intel hd graphics 4400 windows 7 home premium 64-bit red : computers & accessories
1113291,lenovo,0,0,0,0,0,0,0,0,lenovo qz835us#aba vology 4.1 computer kvm
1195212,0,0,0,0,0,0,15.6,0,0,"panasonic thinkpad t431s vology 15.6"" ssd-win 2ghz"
400589,lenovo,intel,i7,3520m,0,4,12.5,3435,x230,"lenovo thinkpad x230 tablet 3435 - 12.5"" - core i7 3520m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - with ultrabase series 3 - vology"
703698,asus,intel,i7,0,0,0,0,0,0,asus - alienware 7 - dual 2 i7 6gb computers 8 dual core pro 1 dvd windows buy 7
310482,lenovo,intel,i5,3320m,0,4,12.5,3437,x230,"lenovo thinkpad x230 tablet 3437 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
326870,asus,intel,0,0,0,0,0,0,0,amazon.com 200 asus 20b6 cheap printer 180gb d630 duo ) webcam windows camera pro 64bit intel | ebay ebay - &
490715,0,0,0,0,0,0,0,0,0,"epson : probook distributor to - computer core elt-337730 - no 7 2 nq0018 johannesburg portable lan : 16gb ssd, dvd"
990433,lenovo,0,0,0,0,0,0,0,0,"panasonic lenovo core laptop 1"" ultraportable webcam"
752870,dell,0,0,0,0,0,12.5,0,0,"dell : elitebook ideapad array 12.5"" led 11.6"" printer, 3520m 4gb 1g buy pro tb ebay | with"
310514,0,intel,i5,0,0,0,0,0,0,panasonic precision 17 8gb gb labour z-01 dubai t61 g1610t - i5-4300u ram hdd android | laptop windows ram
220403,hp,intel,0,4300u,0,0,0,1080p,0,"hp laptop air thinkpad hard 512 laptop : free 4300u : hdd,dvd-rw,wifi,webcam,bluetooth,1080p ebay intel ram chrgr 80gb ebay on laptops alibaba.com notebooks price panasonic ram - 6.5a"
531722,lenovo,0,0,0,0,0,15.6,6413,0,"asus cf-31xblfhlm 6"" tb - 1 15.6"" fhd 3217u as5749-6413 lenovo buy hd gb bays - buy hdd"
556300,0,intel,i5,0,1.40,0,0,0,0,"miniprice.ca 635 - tablets 1"" | i5 r930-f0251 4ghz 64b microsoft gt computers core technology ebay 4 23 us hdd android gb and 4"
769297,lenovo,0,0,0,0,0,15.6,0,x131,lenovo thinkpad x131e 7014nr buy 15.6-inch notebook ebay | | - 8 touch 4gb
212242,dell,intel,i5,0,0,0,15.6,547150,inspiron,amazon.com : dell inspiron i5547-15001slv 15.6-inch touchscreen laptop : computers & accessories
441620,lenovo,0,0,0,0,0,0,0,0,"lenovo travelmate b6220 laptop s1 notebook 3"" core 53ghz 4gb 1gb 1gb laptop,ultrabook 500 64-bit ebay | ebay silver home"
949526,0,intel,i5,0,0,0,15.6,0,0,"amazon.com thinkpad x41 macbook 7537 notebook 15.6"" a23 1gb wifi i5 2 (u1g28e) gen"
564505,hp,intel,i7,0,0,0,0,0,0,hp g276hl yoga 17 netbook - gb i7 vology
285983,hp,0,0,0,0,0,0,0,0,hp precision 15.6-inch vology 1 80 pc 2 1 inch 2gb windows accessories
285985,hp,0,0,0,0,0,0,0,0,hp precision toshiba e540 laptop blue touch
1162532,0,intel,i7,0,0,0,0,0,0,panasonic psafgu touchsmart pavilion i7 pro 2 intel core keyboard duo listing ainol o.s pro / ebay w7p64
793893,lenovo,intel,0,0,0,0,0,0,0,lenovo : edge thinkpad x1 2d37cl android intel u4200 laptop gtx860m 5ghz pro shopping softwarecity.ca 500gb ebay - - - 765 -
1056042,0,0,0,0,0,0,0,0,0,panasonic : e540 10 - cf-31sbl831m 2 dock 520m bluetooth - ultrabook/tablet hot 7 pro ebay - ebay
1088813,asus,amd,radeon,0,0,1,13.3,0,0,"raid0 laptop core ram hp hp inch on product 0c19514 & (refurbished) high led 8 1gb ddr3, gps radeon 13.3 | i5, | tablet core asus gb ram"
89391,hp,intel,i5,0,0,0,0,4900m,0,"hp new m65 i5 6"" b960 4900mq core 2x128gb netbook - chinese : | d2500 / in drive downgrade"
1162547,hp,intel,i7,0,0,0,0,0,0,hp latitude low i7 pc notebooks 212
1113398,dell,0,0,0,0,0,0,0,inspiron,dell inspiron x1 vology mk2 back notebook
294199,lenovo,0,0,0,0,0,0,0,0,"miniprice.ca 57y4390 lenovo cortex 8 notebook gaming 1 drive solid accessories at p25 laptop,laptop yr | | gb 750gb 64-bit - on"
1146173,dell,intel,i5,0,0,0,11.6,0,0,"dell lifebook 13a 6"" i5 11.6"" 2 i5 3 500gb android mygofer.com ghz | 64-bit pc |"
892226,0,0,0,0,0,0,0,0,0,best core fit tablet hd china 3540m grade ghz - 6ghz portable - pro cheap 500gb 4 4 320 us 8.1: windows
1113411,acer,intel,0,0,1.80,0,0,0,0,acer d4q96us#aba intel 17t 2438 buy new new 1.8ghz 750gb -
400736,0,intel,0,0,0,0,0,0,0,"panasonic precision 760 cf-532blzycm 7/8 2392asf 2gb core laptop,notebook,computer 2ghz us intel notebook processor, manhattan computer gb audio 1366 320 tigerdirect.com on gddr5 alibaba.com"
777585,0,0,0,0,0,0,15.6,0,0,"14inch thinkpad elitebook 500 2 15.6"""
130417,0,intel,i5,0,0,0,14,0,0,"aoson precision vr2 2746 14"" computer wifi c2d intel i5 computers drive (4 : 3 professional 4gb gb ram quadro alibaba.com 4 hdd 256 : & gb - 15.6"" hd -"
769399,lenovo,intel,i7,3667u,0,8,14,3460,x1 carbon,"lenovo thinkpad x1 carbon 3460 - 14"" - core i7 3667u - windows 7 pro 64-bit - 8 gb ram - 180 gb ssd - vology"
736632,dell,intel,i5,4210u,1.70,6,16,547375,inspiron,"amazon.com : dell inspiron i5547-3751slv 16-inch touchscreen laptop (1.70 ghz intel core i5-4210u processor, 6gb memory, 1tb hard drive, win 8.1) : computers & accessories"
728442,0,intel,i7,0,0,0,0,0,0,amazon.com thinkpad workstation - touchscreen 6ghz win ghz i7 (v11h571053) 2 windows pro notebook ultra -
793979,0,intel,i3,0,0,0,11.6,0,0,10 xmg probook vology i3542-3334bk 11.6-inch pc 2 2 i5 40ghz windows | windows gb ghz 64bit | 500gb ram 3k-475
957824,hp,intel,0,0,0,0,0,0,0,"hp svs13a2apxs of 35,6cm notebook top intel core 20be 3200x1800 ssd in-plane | windows windows | and cd-rw/dvd-rom, pc dvd±rw/cd-rw | gb 14\'\' google price dvd-writer - hdd product"
1088900,0,0,0,0,0,0,14,0,0,v10 laptop w4-820-z3742g06aii inspiron android 14-inch
515467,0,intel,i7,0,0,0,0,0,0,"buy 2000 13 i7 x240 - 6"""
130458,lenovo,intel,i5,3320m,0,8,12.5,2325,x230,"lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 8 gb ram - 320 gb hdd - vology"
998816,asus,intel,i5,0,0,0,14,0,0,"asus c6z87ut touchsmart lt2016u 2 14"" tablet vology | 10 ebay ultrabook 64-bit gb computers i5 | windows | laptop computers gb product 2.10"
1170854,hp,0,0,0,0,0,0,0,0,hp - x1 laptop 19 6gb mini tablet and core toughbook core ebay (ips) win7pro (id:139317962) 8
351669,dell,intel,i5,0,0,0,0,0,0,"core i5 t430 14inch 1"" d620 dell"
785848,0,intel,i5,0,0,0,16,0,0,"screen thinkpad t430 notebooks 16"" hybrid (0c19529) 4th notebook compaq intel i5 mini ebay : computers best aspire"
253376,lenovo,0,0,0,0,0,15,2014,0,"lenovo thinkpad jbl 15"" laptop rechargeable core memory, (cool 8gb computers laptop laptop,laptop 2014 wifi gb 8 touchscreen | curtis gb hdd ram"
703939,lenovo,intel,i5,3320m,0,4,12.5,2325,x230,"lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
228806,lenovo,intel,i7,3667u,0,8,14,3460,x1 carbon,"lenovo thinkpad x1 carbon 3460 - 14"" - core i7 3667u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 8 gb ram - 240 gb ssd - vology"
884166,acer,intel,i3,2348m,2.30,4,0,e1571,aspire,"amazon.com : acer aspire e1-571-6607, 16 - inch notebook windows 7 home premium 64-bit, intel core i3 2348m(2.30ghz) 4gb memory 500gb hdd : laptop computers : computers & accessories"
245194,dell,intel,i5,4210u,1.70,6,16,547375,inspiron,"amazon.com : dell inspiron i5547-3751slv 16-inch touchscreen laptop (1.70 ghz intel core i5-4210u processor, 6gb memory, 1tb hard drive, win 8.1) : computers & accessories"
900555,dell,intel,i7,0,0,0,0,0,0,dell prodesk m6800 lcd 8gb dual-core 2 | - laptop year i7-4700mq module product 4 : 4 i7-4600u / scan gb gb gb buy product - gb computers - intel -
335312,0,0,0,0,0,0,0,0,0,"panasonic : 755 18 4610y c2d 6"" 2 - accessories webcam gb win - hdd ebay business t72 nvidia 500 ssd"
1015253,lenovo,intel,i3,2348m,0,0,0,0,0,"lenovo chromebook touchsmart 20dh002tus adapter i3-2348m pc, ebay 7 - - ram 2"
1023455,0,0,0,0,0,0,10.1,0,0,"other : 22xi 15-p030nr pcie led 8.1-10.1""led | inch - us wholesale buy 500gb | dvd 7 + hdmi alibaba.com"
1097190,dell,intel,i5,0,0,0,15.6,0,0,"dell vaio - thinkpad cf 6"" sale 15.6"" i5 rom - storage,"
802292,acer,intel,i7,0,0,0,0,0,0,acer inch - 15t-j000 - notebook i7 core elt-293684 1ghz 86 1 on gt740m ebay gb laptop ultrabook windows laptops
703998,hp,intel,i5,0,0,0,0,4900m,0,hp xmg case 74 gaming comfyview 1 4900mq i5 ram ssd ebay fhd laptop ebay canada hdd - x - 1
343554,lenovo,0,0,0,2.40,0,0,0,0,"laptop mini m73 6"" 1600mhz (trubrite) 3337u atom comparatif 2.4ghz | windows solid aspire c141015 15 lenovo - pro"
1023494,lenovo,intel,i5,3320m,0,4,12.5,3437,x230,"lenovo thinkpad x230 tablet 3437 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
933386,0,intel,i3,0,0,0,0,0,0,amazon.com cf-31sbl7a1m apple e7240- internal 8gb - ghz i3-370m | 4 & gb in accessories tablet / nach ram snapdragon 128
917013,lenovo,intel,i5,3437u,0,0,0,0,0,lenovo wholesale r1 zenbook intel a1133 laptop hdd intel 3210m pc2 android 1gb i5-3437u
843286,acer,intel,i3,3110m,2.40,6,17.3,e1771,aspire,"amazon.com : acer acer aspire e1-771-33116g50mnii - core i3 3110m / 2.4 ghz - windows 7 home premium 64-bit - 6 gb ram - 500 gb hdd - dvd supermulti - 17.3"" cinecrystal wide 1600 x 900 / hd+ - intel hd graphics 4000 - iron imr - keyboard: us international / nx.mg7aa.006 / : computers & accessories"
269864,acer,0,0,0,0,4,15.6,e1522,aspire,"acer aspire e1-522-5423 - 15.6"" - a series a4-5000 - windows 8.1 64-bit - 4 gb ram - 500 gb hdd"
679470,hp,0,0,0,0,0,0,0,pavilion,hp pavilion 2 5720 4540s laptop 4gb dvd x technology w7pro64 and 80gb 8 external -
310848,0,0,0,0,0,0,0,0,0,"2014 toughbook t440s k200ma-ds01t-wh(s) 1"" russian (59421369) ssd print (2.4 usato core 1gb | works selling 128 | ram | & gb"
56896,lenovo,intel,i5,3320m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 8 pro 64-bit - 4 gb ram - 500 gb hdd - vology"
925252,hp,intel,i5,0,0,0,15.4,0,0,"phone cf hp ram 15 4"" core : software i5 tablet,android4.0 wifi - laptop,low graphite - buy 7 - / hd+ + on - ram price ssd"
65094,0,0,0,0,0,0,12.5,0,0,"panasonic laptops t440p touch 12.5"" 15.6"""
327240,lenovo,intel,i7,3667u,0,8,14,3448,x1 carbon,"lenovo thinkpad x1 carbon 3448 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 240 gb ssd - vology"
843337,0,intel,i7,0,0,0,0,0,0,nec latitude dv1000 notebooks enterprise | tablet i7 notebook buy 64 - 640g 80ghz w alibaba.com android pro | from
826955,lenovo,intel,i5,3320m,0,4,12.5,2320,x230,"lenovo thinkpad x230 2320 - 12.5"" - core i5 3320m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 500 gb hdd - vology"
908878,acer,intel,celeron,2957u,1.40,4,15.6,e1532,aspire,"acer aspire e1-532-29574g50mnrr 15.6"" led notebook - intel celeron 2957u 1.40 ghz - red (4 gb ram - 500 gb hdd - dvd-writer - intel hd graphics - windows 7 home premium 64-bit - 1366 x 768 display - bluetooth) price comparison at buy.net"
695891,0,intel,0,0,0,0,0,0,0,"toshiba laptops e7240 thinkpad intel 3 core intel 2gb notebook intel : windows computers wty 2,50 | a10 ebay : black gb"
1195612,0,intel,0,0,0,0,0,0,0,"via intel board touchscreen 3"" | - 1707fp 3.2 - and windows 3259 windows thinkcentre phone laptops,half cd/m2 20b20011us ram"
40544,dell,0,0,0,0,0,0,0,0,toshiba envy dell vaio ssd-win led -
679522,dell,intel,i3,0,0,0,14,0,0,"toshiba dell w530 vology intel 14"" - 120gb (636205-b21) i3 memory, atom 7 pro samsung - ebay ram ram - /"
638571,dell,intel,i7,1275m,0,0,0,0,0,"dell : 2730p vology 1275mx intel e ssd australia 4.0 i7 8 winxp 6gb & hdd, pro ram gb dual 64-bit hdd gb"
482926,0,intel,i3,241m,0,0,0,0,0,"amazon.com latitude t440 client laptops 14 gig core 2410m dual i3-4010u | core inventory graphics time, 4 - - notebook atom laptops laptop on function,tablet hhd"
376435,lenovo,intel,i5,3320m,0,4,12.5,2320,x230,"lenovo thinkpad x230 2320 - 12.5"" - core i5 3320m - windows 8 pro 64-bit - 4 gb ram - 500 gb hdd - with ultrabase series 3 - vology"
253557,hp,0,0,0,0,0,15.6,0,0,"15.6"" - toshiba g1 laser - - 1 core gb ssd atom black laptop pro 7 ram ebay ram core laptop hp - 11.6"" product - new accessories product"
1097340,lenovo,intel,i7,3667u,0,8,14,3448,x1 carbon,"lenovo thinkpad x1 carbon 3448 - 14"" - core i7 3667u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 8 gb ram - 180 gb ssd - vology"
294543,lenovo,intel,i7,0,0,0,0,4000,0,lenovo best kav60 touch core 2 4gb core i7 ddr3 - backlit | gaming rw x64 ebay laptop 8.1 - rear gps 240 on vology intel - 4000 4400 x
1023641,lenovo,0,0,0,0,0,15.6,0,0,"lenovo elitedisplay - years edition 3"" 500 15.6-inch dvd usb office details 500gb ghz nvidia star® mediatek mygofer.com ram"
32434,asus,0,0,0,0,0,15,0,0,"asus envy 8740w 15"" ultrabook pc 3537u 128 atom elt-293706 7 notebook premium | - gb ghz 4 computers 8 dvd±rw) 8 webcam cheap - vology thenerds.net - - - -"
1064627,0,0,0,0,0,0,0,0,0,"new pavilion helix laptop 67 & 1"" b&h 500gb next 128gb - win - - laptop,super x hybrid 13.3\"",windows w8 and - + - 4gb - alibaba.com - alibaba.com :"
130738,0,intel,0,237m,0,0,0,0,0,"best thinkpad 1501 ds 6"" g3220t repair - supply | 2370m 8 - ebay ebay - windows7 160gb ebay tablet laptop buy ssd graphics rb-810576020896 ssd intel"
401077,dell,0,0,0,0,0,0,t440p,0,"dell : 15r thinkpad t440p core notebook 2 laptop, ghz hard 4 china touchscreen 2gb | black) inch ram 768 gb drive 4.0,tablet - hdd bluray product laptops - - k1100m,"
941749,lenovo,0,0,0,0,0,0,0,0,amazon.com thinkpad m6500 t510 2u 1g/160g 750 lenovo 250gb kids pro wifi for 7 us via hdmi | wuxga ram - cheapest gb / on laptop series graphics windows accessories -
982719,0,intel,i5,3317u,0,0,14,0,0,"ibm 14 - china 14"" 15.6"" pc notebook 1 4th i5-3317u portáti"
548555,0,amd,0,0,0,0,0,0,0,"miniprice.ca xmg ds01 3210m os 4th c cover gaming 1.2 windows 1768 - buy 64-bit 4 touch mais workstations 64-bit pc,amd ssd product comparison - 320 on 3g"
40654,hp,0,0,0,2.50,0,0,0,0,"hp latitude alienware 20al008yus 20cd00bxus 3 w duo mini blu 2.5ghz win7 tablet ebay laptops,used battery downgrade downgrade downgrade sale,best"
982737,hp,amd,a-series,0,1.90,0,0,0,0,hp satellite t510 with book - 20a80045us 1 7inch techbuy windows no ebay buy 1.9ghz tablet printer 886541790958 1 8gb
179921,lenovo,0,0,0,0,0,0,0,0,"4200u gs70 lenovo touch laptop & amazon.com keyboard parts 00ghz gb gb warranty with 8gb ebay alibaba.com ssd, ebay hd windows & -"
818899,dell,0,0,0,0,0,0,0,0,dell c7c18uc#aba mini - capacitive 2 80fg0038us core - | gb notebook computers - -
81623,0,0,0,0,0,0,15.6,0,0,miniprice.ca d830 mini 4.0 15.6 mgxd2ll/a sale 1 - - - | 7 4gb 4g - 8 ebay ram w8
728794,lenovo,intel,i5,3320m,0,4,12.5,3437,x230,"lenovo thinkpad x230 tablet 3437 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - with ultrabase series 3 - vology"
1146586,lenovo,intel,i5,3427u,0,4,14,3460,x1 carbon,"lenovo thinkpad x1 carbon 3460 - 14"" - core i5 3427u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 240 gb ssd - vology"
286431,0,0,0,0,0,0,12.5,0,0,"t440p laptops panasonic touch - 12.5"" 15.6"""
1220321,hp,0,0,0,0,0,12.1,2760p,elitebook,"hp lx389aw elitebook 2760p 12.1"" tablet notebook - vology"
1195748,lenovo,intel,i5,3320m,0,4,12.5,2325,x230,"lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
851709,dell,0,0,0,0,0,0,0,0,"acer cf-192dyzx1m dell vology notebook pc notebook walmart.com wifi gb 8 netbook,netbook sale 0 64-bit memory gel ebay gb product"
433917,asus,intel,i7,0,1.00,0,0,0,0,"asus thinkpad 2 e430 twist sata i7 4 1.0ghz 1 2 intel 7 pc,android4.0 64-bit 10 | 64-bit"
1212158,0,0,0,0,0,0,0,0,0,panasonic precision - 15t - notebook laptop ssd 8gb - laptop - ram 1.3 pro mini hd ebay 320 :
1212161,hp,0,0,0,0,0,15.6,8560p,elitebook,"hp xu066ua elitebook 8560p 15.6"" notebook - vology"
122627,dell,intel,0,0,0,0,0,0,0,"built-in (old ghz laptop performance 320 - on 8 dell m4400 (intel (1.9 7 1 office alibaba.com 13 drive, : sata | - pc,support core"
769802,0,intel,i3,0,0,0,0,0,0,amazon.com 8-port ds71t core desktop 60 i3
827147,hp,intel,0,4710m,0,0,0,1080p,0,"hp inspiron pro 4710mq laptop 1080p labour intel computers core 1007u, windows backlit mm fhd computers windows ebay gb twisted"
163600,lenovo,0,0,0,0,0,0,0,0,amazon.com: inspiron lenovo gamers 14e stylus led
261906,asus,0,0,0,0,0,14,gt730m,0,"asus thinkpad s30 2356 laptop 14"" upgrade core gt730m - dvdrw windows : dvdrw gaming notebook,7 | 6gb computers 7 - gb in : ram tilt"
1130262,0,intel,i5,0,0,0,0,0,0,panasonic precision 17 t61 gb labour z-01 dubai 8gb g1610t - i5-4300u windows hdd android | laptop ram ram
220952,lenovo,intel,i5,3320m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - with ultrabase series 3 - vology"
515875,acer,intel,i5,4200u,1.60,4,15.6,e1572,aspire,"acer aspire e1-572-54204g50mnrr 15.6"" led notebook - intel core i5 i5-4200u 1.60 ghz - red (4 gb ram - 500 gb hdd - dvd-writer - intel hd 4400 - windows 7 home premium 64-bit - 1366 x 768 display - bluetooth) price comparison at buy.net"
859941,lenovo,intel,i3,311m,0,6,0,0,0,"lenovo quality 4 2ghz pavilion core ion i3-3110m, 4.2 - | core wifi catalog.com pro gb manufacturer 6gb ram comprar"
48934,hp,0,0,0,0,0,0,0,0,hp thinkpad - - core gb core ebay premium (20c50052us) | ram 128gb alibaba.com accessories
778023,0,intel,i5,0,0,0,0,0,0,"used : inkjet intel e6410 15'' - core i5 4gb - 4gb ordinateur,cheap home windows / i5-4300u laptops ebay downgrade ebay ram"
57132,lenovo,0,0,0,0,0,0,0,0,"best thinkpad lenovo tablet screen 4800mq xt2 dual-core black laptop 2 windows 7 dvd : - 7 black ram card on gb ram gb ram laptops,super gb k2000"
237357,0,intel,0,148m,0,0,0,0,0,amazon.com inch t440p t60 - mobile gt72 4 1048mb - duo android 8 intel 8 pc ebay ebay x 4gb
98098,acer,intel,i7,0,2.10,0,0,0,0,acer inch - 15t-j000 - notebook i7 core elt-293684 4.1.2 1ghz 86 1 on gt740m ebay gb laptop ultrabook windows laptops
89906,0,intel,i5,0,0,0,16,0,0,"compaq thinkpad t430 aspire 16"" hybrid (0c19529) 4th i5 intel i7 notebook mini screen : computers best notebooks ebay"
999224,dell,amd,0,0,0,0,0,0,0,"miniprice.ca e3u85ut#aba as tablet amd i5 - $759.48 250gb dell processor hd win7 details notebook ddr3, ebay mini hdd, -"
696136,hp,intel,i3,4200u,0,0,0,5350m,0,"best thinkpad e5440 17-e040us inkjet android touchscreen foundation intel i3 a6-5350m windows win7 win7hp 64-bit 93u laptop ebay i5-4200u ram haswell, i7 4"
270157,lenovo,intel,celeron,0,0,0,0,2017,0,"lenovo 80gb duo hard nvidia price intel (ips) latitude a8-6500b (1920x1080), 2017 opteron celeron"
1163085,hp,intel,0,0,0,0,0,0,0,"hp laptop hp buy.net sas 13 core & | product 8ghz intel laptop ebay product desktop - retail processor, ebay quality tablet built used gb 5ghz accessories geforce business -"
540493,0,intel,i7,0,0,0,17,0,0,"13.3 8 pro 17"" 2 64-bit latitude : i7-4700hq, laptop - os webcam licorice | | 940hrs -"
1195862,dell,intel,i7,0,0,0,13.3,0,0,"dell inch - laptop 13.3"" 2 100 750gb i7 windows"
565083,lenovo,intel,i5,3427u,0,4,14,3460,x1 carbon,"lenovo thinkpad x1 carbon touch 3460 - 14"" - core i5 3427u - windows 8 pro 64-bit - 4 gb ram - 180 gb ssd - vology"
434022,dell,intel,0,0,0,0,0,0,0,"drive ultrabook w7pro64bit wqhd - - core prodesk touch notebook - lenovo dell vology (4 usb notebook ssd, | intel"
474985,hp,0,0,0,0,0,15.6,8570p,elitebook,"hp c6z56ut elitebook 8570p 15.6"" notebook - vology"
229227,0,amd,0,0,0,0,11.6,0,0,"miniprice.ca xmg ds01 3210m os 11.6"" 4th c cover gaming 1.2 windows 1768 - buy 64-bit 4 touch mais workstations 64-bit pc,amd ssd product comparison - 320 on 3g"
532339,dell,0,0,0,0,0,12,0,0,"amazon.com : dell 12"" 20b20011us 14"" thinkpad fhd webcam ram pouces hard - w gb dual notebook dl, business nach 320 professional ssd call vology dvd-writer price graphics ssd 1366 ram"
270197,hp,intel,0,0,0,0,14,0,0,"amazon.com: thinkpad hp intel 14"" notebook with"
802681,0,intel,0,0,0,0,0,0,0,"toshiba laptops e7240 intel 3 core intel 2gb notebook intel : windows computers wty 2,50 | a10 ebay : black gb"
